year,month,Country,Port,Vessel Category,Trade Flow,Trade Vol ,,,,
2021,4,"Tonga, Neiafu", Neiafu,General Cargo,Exports,841.4,,,,
2021,4,"Tonga, Neiafu", Neiafu,Tanker,Imports,276.6,,,,
2021,4,"Tonga, Nuku Alofa", Nuku Alofa,Container,Imports,13468.4,,,,
2021,4,"Tonga, Nuku Alofa", Nuku Alofa,General Cargo,Exports,293.6,,,,
2021,4,"Tonga, Nuku Alofa", Nuku Alofa,General Cargo,Imports,841.4,,,,
2021,4,"Tonga, Nuku Alofa", Nuku Alofa,Tanker,Exports,441.2,,,,
2021,4,"Tonga, Nuku Alofa", Nuku Alofa,Tanker,Imports,692.1,,,,
2021,4,"Tuvalu, Funafuti Atoll", Funafuti Atoll,Container,Imports,468.6,,,,
2021,4,"Tuvalu, Funafuti Atoll", Funafuti Atoll,General Cargo,Exports,584.7,,,,
2021,4,"Tuvalu, Funafuti Atoll", Funafuti Atoll,Tanker,Imports,833.3,,,,
2021,4,"Vanuatu, Luganville", Luganville,Container,Exports,775.1,,,,
2021,4,"Vanuatu, Luganville", Luganville,Container,Imports,1515.4,,,,
2021,4,"Vanuatu, Luganville", Luganville,General Cargo,Imports,2820.9,,,,
2021,4,"Vanuatu, Luganville", Luganville,Tanker,Imports,2452.1,,,,
2021,4,"Vanuatu, Port Vila", Port Vila,Container,Exports,771.8,,,,
2021,4,"Vanuatu, Port Vila", Port Vila,Container,Imports,4351.9,,,,
2021,4,"Vanuatu, Port Vila", Port Vila,General Cargo,Exports,976,,,,
2021,4,"Vanuatu, Port Vila", Port Vila,General Cargo,Imports,549.6,,,,
2021,4,"Vanuatu, Port Vila", Port Vila,Tanker,Exports,248.5,,,,
2021,4,"Vanuatu, Port Vila", Port Vila,Tanker,Imports,2462.4,,,,
2021,5,"Fiji, Lautoka Harbor", Lautoka Harbor,Bulk Carrier,Exports,11184.2,,,,
2021,5,"Fiji, Lautoka Harbor", Lautoka Harbor,Bulk Carrier,Imports,9296.2,,,,
2021,5,"Fiji, Lautoka Harbor", Lautoka Harbor,Container,Exports,23486.4,,,,
2021,5,"Fiji, Lautoka Harbor", Lautoka Harbor,Container,Imports,3015.4,,,,
2021,5,"Fiji, Lautoka Harbor", Lautoka Harbor,General Cargo,Exports,774.8,,,,
2021,5,"Fiji, Lautoka Harbor", Lautoka Harbor,General Cargo,Imports,4540.9,,,,
2021,5,"Fiji, Lautoka Harbor", Lautoka Harbor,Tanker,Exports,6242.4,,,,
2021,5,"Fiji, Lautoka Harbor", Lautoka Harbor,Tanker,Imports,6596.9,,,,
2021,5,"Fiji, Malai", Malai,Tanker,Imports,3156.7,,,,
2021,5,"Fiji, Suva Harbor", Suva Harbor,Container,Exports,11402,,,,
2021,5,"Fiji, Suva Harbor", Suva Harbor,Container,Imports,9896.2,,,,
2021,5,"Fiji, Suva Harbor", Suva Harbor,General Cargo,Exports,2779.8,,,,
2021,5,"Fiji, Suva Harbor", Suva Harbor,General Cargo,Imports,5734.4,,,,
2021,5,"Fiji, Suva Harbor", Suva Harbor,Tanker,Exports,3680.1,,,,
2021,5,"Fiji, Suva Harbor", Suva Harbor,Tanker,Imports,12823.4,,,,
2021,5,"Kiribati, Kiribati", Kiribati,Tanker,Imports,278.6,,,,
2021,5,"Kiribati, Tarawa Atoll", Tarawa Atoll,Container,Imports,4558.9,,,,
2021,5,"Kiribati, Tarawa Atoll", Tarawa Atoll,General Cargo,Exports,2012.9,,,,
2021,5,"Kiribati, Tarawa Atoll", Tarawa Atoll,General Cargo,Imports,300.5,,,,
2021,5,"Kiribati, Tarawa Atoll", Tarawa Atoll,Tanker,Exports,340,,,,
2021,5,"Kiribati, Tarawa Atoll", Tarawa Atoll,Tanker,Imports,1185.3,,,,
2021,5,"Marshall Islands, Ebeye", Ebeye,General Cargo,Imports,1843.5,,,,
2021,5,"Marshall Islands, Kwajalein", Kwajalein,General Cargo,Imports,1307.6,,,,
2021,5,"Marshall Islands, Kwajalein", Kwajalein,Tanker,Imports,476.5,,,,
2021,5,"Marshall Islands, Majuro Atoll", Majuro Atoll,Bulk Carrier,Exports,327.8,,,,
2021,5,"Marshall Islands, Majuro Atoll", Majuro Atoll,Container,Exports,1398,,,,
2021,5,"Marshall Islands, Majuro Atoll", Majuro Atoll,Container,Imports,1165.6,,,,
2021,5,"Marshall Islands, Majuro Atoll", Majuro Atoll,General Cargo,Exports,10328.9,,,,
2021,5,"Marshall Islands, Majuro Atoll", Majuro Atoll,General Cargo,Imports,1372.7,,,,
2021,5,"Marshall Islands, Majuro Atoll", Majuro Atoll,Tanker,Exports,505.2,,,,
2021,5,"Marshall Islands, Majuro Atoll", Majuro Atoll,Tanker,Imports,208.4,,,,
2021,5,"Micronesia, Colonia", Colonia,Container,Exports,241.7,,,,
2021,5,"Micronesia, Colonia", Colonia,Container,Imports,543.7,,,,
2021,5,"Micronesia, Colonia", Colonia,General Cargo,Imports,867.9,,,,
2021,5,"Micronesia, Colonia", Colonia,Tanker,Imports,1247.4,,,,
2021,5,"Micronesia, Lele Harbor", Lele Harbor,Container,Exports,4457.9,,,,
2021,5,"Micronesia, Lele Harbor", Lele Harbor,General Cargo,Imports,1534.8,,,,
2021,5,"Micronesia, Moen", Moen,General Cargo,Exports,1579.2,,,,
2021,5,"Micronesia, Moen", Moen,General Cargo,Imports,2808.3,,,,
2021,5,"Micronesia, Moen", Moen,Tanker,Imports,835.5,,,,
2021,5,"Micronesia, Pornpei Harbor", Pornpei Harbor,Container,Exports,901.5,,,,
2021,5,"Micronesia, Pornpei Harbor", Pornpei Harbor,Container,Imports,298.5,,,,
2021,5,"Micronesia, Pornpei Harbor", Pornpei Harbor,General Cargo,Exports,1579.2,,,,
2021,5,"Micronesia, Pornpei Harbor", Pornpei Harbor,General Cargo,Imports,2795.3,,,,
2021,5,"Micronesia, Pornpei Harbor", Pornpei Harbor,Tanker,Exports,1036.2,,,,
2021,5,"Palau, Malakal Harbor", Malakal Harbor,Container,Imports,989.8,,,,
2021,5,"Palau, Malakal Harbor", Malakal Harbor,General Cargo,Imports,265.3,,,,
2021,5,"Palau, Malakal Harbor", Malakal Harbor,Tanker,Imports,1036.2,,,,
2021,5,"Papua New Guinea, Alotoa", Alotoa,Container,Exports,201.3,,,,
2021,5,"Papua New Guinea, Alotoa", Alotoa,Container,Imports,5604.2,,,,
2021,5,"Papua New Guinea, Alotoa", Alotoa,General Cargo,Exports,1705.4,,,,
2021,5,"Papua New Guinea, Alotoa", Alotoa,Tanker,Exports,289,,,,
2021,5,"Papua New Guinea, Buka", Buka,Container,Exports,215.5,,,,
2021,5,"Papua New Guinea, Buka", Buka,Container,Imports,1610.9,,,,
2021,5,"Papua New Guinea, Buka", Buka,General Cargo,Exports,141.5,,,,
2021,5,"Papua New Guinea, Daru", Daru,General Cargo,Exports,6343.6,,,,
2021,5,"Papua New Guinea, Daru", Daru,General Cargo,Imports,108.3,,,,
2021,5,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,Bulk Carrier,Exports,16917.4,,,,
2021,5,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,Container,Exports,100.7,,,,
2021,5,"Papua New Guinea, Kavieng Harbor", Kavieng Harbor,Container,Imports,1323.3,,,,
2021,5,"Papua New Guinea, Kieta", Kieta,Container,Exports,215.5,,,,
2021,5,"Papua New Guinea, Kieta", Kieta,Container,Imports,377.8,,,,
2021,5,"Papua New Guinea, Kimbe", Kimbe,Bulk Carrier,Exports,50973.3,,,,
2021,5,"Papua New Guinea, Kimbe", Kimbe,Container,Exports,812.8,,,,
2021,5,"Papua New Guinea, Kimbe", Kimbe,Container,Imports,5309.6,,,,
2021,5,"Papua New Guinea, Kimbe", Kimbe,General Cargo,Exports,515.5,,,,
2021,5,"Papua New Guinea, Kimbe", Kimbe,Tanker,Exports,17125,,,,
2021,5,"Papua New Guinea, Kimbe", Kimbe,Tanker,Imports,1490.8,,,,
2021,5,"Papua New Guinea, Lae", Lae,Bulk Carrier,Exports,702.1,,,,
2021,5,"Papua New Guinea, Lae", Lae,Container,Exports,14745.7,,,,
2021,5,"Papua New Guinea, Lae", Lae,Container,Imports,59837.3,,,,
2021,5,"Papua New Guinea, Lae", Lae,General Cargo,Exports,12484.5,,,,
2021,5,"Papua New Guinea, Lae", Lae,General Cargo,Imports,8379.6,,,,
2021,5,"Papua New Guinea, Lae", Lae,Tanker,Exports,8241.2,,,,
2021,5,"Papua New Guinea, Lae", Lae,Tanker,Imports,1236.2,,,,
2021,5,"Papua New Guinea, Madang", Madang,Bulk Carrier,Exports,9308.1,,,,
2021,5,"Papua New Guinea, Madang", Madang,Container,Exports,13134.1,,,,
2021,5,"Papua New Guinea, Madang", Madang,Container,Imports,2677.5,,,,
2021,5,"Papua New Guinea, Madang", Madang,General Cargo,Exports,3360.8,,,,
2021,5,"Papua New Guinea, Madang", Madang,General Cargo,Imports,708.8,,,,
2021,5,"Papua New Guinea, Madang", Madang,Tanker,Imports,3100.1,,,,
2021,5,"Papua New Guinea, Oro Bay", Oro Bay,Bulk Carrier,Exports,6582.8,,,,
2021,5,"Papua New Guinea, Oro Bay", Oro Bay,Container,Exports,43.8,,,,
2021,5,"Papua New Guinea, Oro Bay", Oro Bay,Container,Imports,3281,,,,
2021,5,"Papua New Guinea, Oro Bay", Oro Bay,General Cargo,Exports,32.9,,,,
2021,5,"Papua New Guinea, Oro Bay", Oro Bay,Tanker,Exports,7912.7,,,,
2021,5,"Papua New Guinea, Port Moresby", Port Moresby,Bulk Carrier,Exports,735.3,,,,
2021,5,"Papua New Guinea, Port Moresby", Port Moresby,Bulk Carrier,Imports,263.7,,,,
2021,5,"Papua New Guinea, Port Moresby", Port Moresby,Container,Exports,2630.6,,,,
2021,5,"Papua New Guinea, Port Moresby", Port Moresby,Container,Imports,25304.8,,,,
2021,5,"Papua New Guinea, Port Moresby", Port Moresby,General Cargo,Exports,7650.1,,,,
2021,5,"Papua New Guinea, Port Moresby", Port Moresby,General Cargo,Imports,10402.9,,,,
2021,5,"Papua New Guinea, Port Moresby", Port Moresby,Tanker,Exports,194919.8,,,,
2021,5,"Papua New Guinea, Port Moresby", Port Moresby,Tanker,Imports,41440.6,,,,
2021,5,"Papua New Guinea, Put Put", Put Put,Container,Exports,1224.2,,,,
2021,5,"Papua New Guinea, Put Put", Put Put,Container,Imports,10890.8,,,,
2021,5,"Papua New Guinea, Put Put", Put Put,General Cargo,Imports,277.1,,,,
2021,5,"Papua New Guinea, Put Put", Put Put,Tanker,Exports,192.1,,,,
2021,5,"Papua New Guinea, Rabaul", Rabaul,Bulk Carrier,Exports,1789.4,,,,
2021,5,"Papua New Guinea, Rabaul", Rabaul,Container,Exports,1839.5,,,,
2021,5,"Papua New Guinea, Rabaul", Rabaul,Container,Imports,7142.9,,,,
2021,5,"Papua New Guinea, Rabaul", Rabaul,General Cargo,Exports,5590.4,,,,
2021,5,"Papua New Guinea, Rabaul", Rabaul,General Cargo,Imports,2822.6,,,,
2021,5,"Papua New Guinea, Rabaul", Rabaul,Tanker,Exports,1127.5,,,,
2021,5,"Papua New Guinea, Rabaul", Rabaul,Tanker,Imports,4704.2,,,,
2021,5,"Papua New Guinea, Vanimo", Vanimo,Bulk Carrier,Exports,7139.6,,,,
2021,5,"Papua New Guinea, Vanimo", Vanimo,General Cargo,Exports,3167.7,,,,
2021,5,"Papua New Guinea, Wewak Harbor", Wewak Harbor,Container,Exports,521.6,,,,
2021,5,"Papua New Guinea, Wewak Harbor", Wewak Harbor,General Cargo,Exports,1956.5,,,,
2021,5,"Papua New Guinea, Wewak Harbor", Wewak Harbor,General Cargo,Imports,1123.7,,,,
2021,5,"Papua New Guinea, Wewak Harbor", Wewak Harbor,Tanker,Exports,27.9,,,,
2021,5,"Samoa, Apia", Apia,Container,Exports,1536.4,,,,
2021,5,"Samoa, Apia", Apia,Container,Imports,8890.6,,,,
2021,5,"Samoa, Apia", Apia,General Cargo,Exports,466.3,,,,
2021,5,"Samoa, Apia", Apia,General Cargo,Imports,2420.4,,,,
2021,5,"Samoa, Apia", Apia,Tanker,Imports,10780.3,,,,
2021,5,"Solomon Islands, Honiara", Honiara,Container,Exports,3062.8,,,,
2021,5,"Solomon Islands, Honiara", Honiara,Container,Imports,6175.8,,,,
2021,5,"Solomon Islands, Honiara", Honiara,General Cargo,Exports,639.5,,,,
2021,5,"Solomon Islands, Honiara", Honiara,General Cargo,Imports,3422,,,,
2021,5,"Solomon Islands, Honiara", Honiara,Tanker,Exports,150.2,,,,
2021,5,"Solomon Islands, Honiara", Honiara,Tanker,Imports,8385.2,,,,
2021,5,"Solomon Islands, Mbulo", Mbulo,Bulk Carrier,Exports,10178,,,,
2021,5,"Solomon Islands, Ndora", Ndora,Bulk Carrier,Exports,4920.6,,,,
2021,5,"Solomon Islands, Port Noro", Port Noro,Bulk Carrier,Exports,35465.8,,,,
2021,5,"Solomon Islands, Port Noro", Port Noro,Container,Imports,1311.6,,,,
2021,5,"Solomon Islands, Port Noro", Port Noro,General Cargo,Exports,2262.2,,,,
2021,5,"Solomon Islands, Port Noro", Port Noro,Tanker,Exports,31.7,,,,
2021,5,"Solomon Islands, Port Noro", Port Noro,Tanker,Imports,985.6,,,,
2021,5,"Tonga, Neiafu", Neiafu,Tanker,Exports,139.5,,,,
2021,5,"Tonga, Nuku Alofa", Nuku Alofa,Container,Exports,385.7,,,,
2021,5,"Tonga, Nuku Alofa", Nuku Alofa,Container,Imports,7769.4,,,,
2021,5,"Tonga, Nuku Alofa", Nuku Alofa,General Cargo,Imports,5167.1,,,,
2021,5,"Tonga, Nuku Alofa", Nuku Alofa,Tanker,Exports,244.8,,,,
2021,5,"Tonga, Nuku Alofa", Nuku Alofa,Tanker,Imports,1378,,,,
2021,5,"Tuvalu, Funafuti Atoll", Funafuti Atoll,Container,Imports,468.6,,,,
2021,5,"Tuvalu, Funafuti Atoll", Funafuti Atoll,General Cargo,Exports,696.7,,,,
2021,5,"Vanuatu, Luganville", Luganville,Container,Exports,1172.3,,,,
2021,5,"Vanuatu, Luganville", Luganville,General Cargo,Exports,1832.1,,,,
2021,5,"Vanuatu, Luganville", Luganville,General Cargo,Imports,848.6,,,,
2021,5,"Vanuatu, Luganville", Luganville,Tanker,Exports,3430.4,,,,
2021,5,"Vanuatu, Port Vila", Port Vila,Container,Exports,3104.2,,,,
2021,5,"Vanuatu, Port Vila", Port Vila,Container,Imports,564.8,,,,
2021,5,"Vanuatu, Port Vila", Port Vila,General Cargo,Exports,325.9,,,,
2021,5,"Vanuatu, Port Vila", Port Vila,General Cargo,Imports,1454.5,,,,
2021,5,"Vanuatu, Port Vila", Port Vila,Tanker,Imports,2939,,,,
2021,6,"Fiji, Lautoka Harbor", Lautoka Harbor,Bulk Carrier,Exports,30128.4,,,,
2021,6,"Fiji, Lautoka Harbor", Lautoka Harbor,Container,Exports,11669.7,,,,
2021,6,"Fiji, Lautoka Harbor", Lautoka Harbor,Container,Imports,1507.4,,,,
2021,6,"Fiji, Lautoka Harbor", Lautoka Harbor,General Cargo,Exports,576,,,,
2021,6,"Fiji, Lautoka Harbor", Lautoka Harbor,General Cargo,Imports,1429,,,,
2021,6,"Fiji, Lautoka Harbor", Lautoka Harbor,Tanker,Exports,4601.3,,,,
2021,6,"Fiji, Lautoka Harbor", Lautoka Harbor,Tanker,Imports,5284.2,,,,
2021,6,"Fiji, Malai", Malai,Tanker,Exports,1010.2,,,,
2021,6,"Fiji, Malai", Malai,Tanker,Imports,495.1,,,,
2021,6,"Fiji, Nabouwalu Jetty", Nabouwalu Jetty,Bulk Carrier,Imports,1339.1,,,,
2021,6,"Fiji, Suva Harbor", Suva Harbor,Bulk Carrier,Exports,1102.6,,,,
2021,6,"Fiji, Suva Harbor", Suva Harbor,Container,Exports,3157.6,,,,
2021,6,"Fiji, Suva Harbor", Suva Harbor,Container,Imports,30510.2,,,,
2021,6,"Fiji, Suva Harbor", Suva Harbor,General Cargo,Exports,3346.4,,,,
2021,6,"Fiji, Suva Harbor", Suva Harbor,General Cargo,Imports,1708.7,,,,
2021,6,"Fiji, Suva Harbor", Suva Harbor,Tanker,Exports,2242,,,,
2021,6,"Fiji, Suva Harbor", Suva Harbor,Tanker,Imports,7399,,,,
2021,6,"Kiribati, Kiribati", Kiribati,Container,Imports,1687.9,,,,
2021,6,"Kiribati, Tarawa Atoll", Tarawa Atoll,Container,Imports,5484.1,,,,
2021,6,"Kiribati, Tarawa Atoll", Tarawa Atoll,General Cargo,Imports,958.7,,,,
2021,6,"Marshall Islands, Ebeye", Ebeye,General Cargo,Imports,707.2,,,,
2021,6,"Marshall Islands, Kwajalein", Kwajalein,General Cargo,Imports,1413.6,,,,
2021,6,"Marshall Islands, Kwajalein", Kwajalein,Tanker,Imports,477,,,,
