year,month,Country,Gear Type,total_hours
2024,2,Samoa,Tuna purse seines,51.5
2024,2,Solomon Islands,Drifting longlines,10720.9
2024,2,Solomon Islands,Others,573.6
2024,2,Solomon Islands,Tuna purse seines,84.4
2024,2,Tonga,Drifting longlines,1180.9
2024,2,Tonga,Set longlines,92.8
2024,2,Tuvalu,Drifting longlines,90.6
2024,2,Tuvalu,Others,78.6
2024,2,Tuvalu,Tuna purse seines,304.8
2024,2,Vanuatu,Drifting longlines,9151.4
2024,2,Vanuatu,Others,767.9
2024,3,Fiji,Drifting longlines,5700.1
2024,3,Fiji,Tuna purse seines,16.3
2024,3,Kiribati,Drifting longlines,10293.5
2024,3,Kiribati,Others,461.4
2024,3,Kiribati,Tuna purse seines,651.2
2024,3,Marshall Islands,Drifting longlines,8451.3
2024,3,Marshall Islands,Tuna purse seines,82.1
2024,3,Micronesia,Drifting longlines,9058.2
2024,3,Micronesia,Others,1456.8
2024,3,Micronesia,Set longlines,412.9
2024,3,Micronesia,Tuna purse seines,914.5
2024,3,Nauru,Tuna purse seines,87.4
2024,3,Palau,Drifting longlines,101.4
2024,3,Palau,Set longlines,113.5
2024,3,Papua New Guinea,Drifting longlines,12540.7
2024,3,Papua New Guinea,Others,612.7
2024,3,Papua New Guinea,Set longlines,35
2024,3,Papua New Guinea,Tuna purse seines,1970.8
2024,3,Samoa,Drifting longlines,873.2
2024,3,Samoa,Set longlines,151.3
2024,3,Solomon Islands,Drifting longlines,8097.9
2024,3,Solomon Islands,Others,888.6
2024,3,Solomon Islands,Tuna purse seines,701.2
2024,3,Tokelau,Tuna purse seines,87.4
2024,3,Tonga,Drifting longlines,1051.5
2024,3,Tonga,Set longlines,48.6
2024,3,Tuvalu,Drifting longlines,6.4
2024,3,Tuvalu,Others,0.2
2024,3,Tuvalu,Tuna purse seines,2112.2
2024,3,Vanuatu,Drifting longlines,7649.6
2024,3,Vanuatu,Others,517.7
2024,4,Fiji,Drifting longlines,6354.5
2024,4,Fiji,Others,15.2
2024,4,Fiji,Set longlines,308.8
2024,4,Fiji,Tuna purse seines,44.3
2024,4,Kiribati,Drifting longlines,19255
2024,4,Kiribati,Others,777.1
2024,4,Kiribati,Tuna purse seines,716.7
2024,4,Marshall Islands,Drifting longlines,10150.8
2024,4,Marshall Islands,Tuna purse seines,355.5
2024,4,Micronesia,Drifting longlines,7480.6
2024,4,Micronesia,Others,1523.7
2024,4,Micronesia,Set longlines,17.9
2024,4,Micronesia,Tuna purse seines,1855.7
2024,4,Nauru,Tuna purse seines,210.4
2024,4,Palau,Others,35
2024,4,Papua New Guinea,Drifting longlines,9606.6
2024,4,Papua New Guinea,Others,340.3
2024,4,Papua New Guinea,Tuna purse seines,1961.5
2024,4,Samoa,Drifting longlines,731
2024,4,Samoa,Set longlines,245.5
2024,4,Solomon Islands,Drifting longlines,11339.1
2024,4,Solomon Islands,Others,817.6
2024,4,Solomon Islands,Tuna purse seines,1562.2
2024,4,Tokelau,Drifting longlines,24
2024,4,Tokelau,Tuna purse seines,80.9
2024,4,Tonga,Drifting longlines,448.2
2024,4,Tuvalu,Tuna purse seines,901.2
2024,4,Vanuatu,Drifting longlines,5279.5
2024,4,Vanuatu,Others,224.7
2024,5,Fiji,Drifting longlines,5932.5
2024,5,Fiji,Set longlines,201.3
2024,5,Kiribati,Drifting longlines,18731.4
2024,5,Kiribati,Others,1063.8
2024,5,Kiribati,Tuna purse seines,2513.6
2024,5,Marshall Islands,Drifting longlines,8927.7
2024,5,Marshall Islands,Set longlines,1.5
2024,5,Marshall Islands,Tuna purse seines,232.2
2024,5,Micronesia,Drifting longlines,4396.2
2024,5,Micronesia,Others,1831.9
2024,5,Micronesia,Tuna purse seines,2003.6
2024,5,Nauru,Tuna purse seines,36.5
2024,5,Palau,Drifting longlines,382.3
2024,5,Palau,Others,13.8
2024,5,Palau,Tuna purse seines,34.7
2024,5,Papua New Guinea,Drifting longlines,12729.4
2024,5,Papua New Guinea,Others,1391.7
2024,5,Papua New Guinea,Tuna purse seines,2421.7
2024,5,Samoa,Drifting longlines,911.9
2024,5,Samoa,Set longlines,57
2024,5,Solomon Islands,Drifting longlines,10774.5
2024,5,Solomon Islands,Others,777.7
2024,5,Solomon Islands,Set longlines,174.6
2024,5,Solomon Islands,Tuna purse seines,1632.4
2024,5,Tokelau,Drifting longlines,41.1
2024,5,Tonga,Drifting longlines,1067.1
2024,5,Tonga,Set longlines,33
2024,5,Tuvalu,Drifting longlines,11.7
2024,5,Tuvalu,Tuna purse seines,748.4
2024,5,Vanuatu,Drifting longlines,2880.4
2024,5,Vanuatu,Others,195.1
2024,6,Fiji,Drifting longlines,6171.8
2024,6,Fiji,Others,76.5
2024,6,Fiji,Set longlines,251.9
2024,6,Kiribati,Drifting longlines,12674.3
2024,6,Kiribati,Others,605.4
2024,6,Kiribati,Tuna purse seines,2753.9
2024,6,Marshall Islands,Drifting longlines,8321.3
2024,6,Marshall Islands,Tuna purse seines,186.9
2024,6,Micronesia,Drifting longlines,5449.9
2024,6,Micronesia,Others,645.8
2024,6,Micronesia,Set longlines,50.5
2024,6,Micronesia,Tuna purse seines,1372.4
2024,6,Nauru,Tuna purse seines,117.8
2024,6,Palau,Drifting longlines,235.3
2024,6,Papua New Guinea,Drifting longlines,14106.8
2024,6,Papua New Guinea,Others,1631
2024,6,Papua New Guinea,Tuna purse seines,3429.9
2024,6,Samoa,Drifting longlines,533.4
2024,6,Samoa,Set longlines,244.3
2024,6,Solomon Islands,Drifting longlines,10618.7
2024,6,Solomon Islands,Others,847.1
2024,6,Solomon Islands,Set longlines,129.5
2024,6,Solomon Islands,Tuna purse seines,1286.8
2024,6,Tokelau,Drifting longlines,101.3
2024,6,Tonga,Drifting longlines,1825.1
2024,6,Tonga,Others,39.7
2024,6,Tonga,Set longlines,95.1
2024,6,Tuvalu,Drifting longlines,157.6
2024,6,Tuvalu,Tuna purse seines,125.3
2024,6,Vanuatu,Drifting longlines,2837.7
2024,6,Vanuatu,Others,393.9
2024,7,Fiji,Drifting longlines,6349.7
2024,7,Fiji,Others,500.9
2024,7,Fiji,Set longlines,461.5
2024,7,Kiribati,Drifting longlines,12489.9
2024,7,Kiribati,Others,949.3
2024,7,Kiribati,Tuna purse seines,5197.4
2024,7,Marshall Islands,Drifting longlines,9667
2024,7,Marshall Islands,Others,2.6
2024,7,Marshall Islands,Tuna purse seines,667
2024,7,Micronesia,Drifting longlines,4144.4
2024,7,Micronesia,Others,266.7
2024,7,Micronesia,Tuna purse seines,1904
2024,7,Nauru,Tuna purse seines,141.1
2024,7,Palau,Drifting longlines,245.7
2024,7,Palau,Others,1.8
2024,7,Papua New Guinea,Drifting longlines,14686.2
2024,7,Papua New Guinea,Others,918.8
2024,7,Papua New Guinea,Set longlines,5
2024,7,Papua New Guinea,Tuna purse seines,3188
2024,7,Samoa,Drifting longlines,117.9
2024,7,Samoa,Set longlines,306.5
2024,7,Solomon Islands,Drifting longlines,10914
2024,7,Solomon Islands,Others,465.6
2024,7,Solomon Islands,Set longlines,183.9
2024,7,Solomon Islands,Tuna purse seines,360.5
2024,7,Tokelau,Drifting longlines,60.9
2024,7,Tonga,Drifting longlines,1706.3
2024,7,Tonga,Others,96.6
2024,7,Tonga,Set longlines,248.1
2024,7,Tuvalu,Drifting longlines,1461.9
2024,7,Tuvalu,Others,4.2
2024,7,Vanuatu,Drifting longlines,3798.5
2024,8,Fiji,Drifting longlines,6423.9
2024,8,Fiji,Others,274.2
2024,8,Fiji,Set longlines,508.9
2024,8,Kiribati,Drifting longlines,9162.8
2024,8,Kiribati,Others,2266.8
2024,8,Kiribati,Tuna purse seines,3693.3
2024,8,Marshall Islands,Drifting longlines,9093.4
2024,8,Marshall Islands,Others,20.3
2024,8,Marshall Islands,Tuna purse seines,460.9
2024,8,Micronesia,Drifting longlines,3442.3
2024,8,Micronesia,Others,114.6
2024,8,Micronesia,Tuna purse seines,498.4
2024,8,Nauru,Tuna purse seines,1145.5
2024,8,Palau,Drifting longlines,308
2024,8,Palau,Others,68.5
2024,8,Papua New Guinea,Drifting longlines,16995
2024,8,Papua New Guinea,Others,1157.5
2024,8,Papua New Guinea,Tuna purse seines,2781.7
2024,8,Samoa,Drifting longlines,129.8
2024,8,Solomon Islands,Drifting longlines,16280.6
2024,8,Solomon Islands,Others,1021
2024,8,Solomon Islands,Set longlines,121.4
2024,8,Solomon Islands,Tuna purse seines,66.5
2024,8,Tokelau,Drifting longlines,24.9
2024,8,Tonga,Drifting longlines,2107.2
2024,8,Tonga,Others,109.4
2024,8,Tuvalu,Drifting longlines,3768.2
2024,8,Vanuatu,Drifting longlines,3357.4
2024,8,Vanuatu,Others,15
2024,9,Fiji,Drifting longlines,5724.4
2024,9,Fiji,Others,114.1
2024,9,Fiji,Set longlines,553.4
2024,9,Kiribati,Drifting longlines,9051.3
2024,9,Kiribati,Others,2057.4
2024,9,Kiribati,Tuna purse seines,2085.3
2024,9,Marshall Islands,Drifting longlines,9780.5
2024,9,Marshall Islands,Tuna purse seines,685.5
2024,9,Micronesia,Drifting longlines,2438.7
2024,9,Micronesia,Others,21.1
2024,9,Micronesia,Tuna purse seines,559.5
2024,9,Nauru,Tuna purse seines,476.6
2024,9,Palau,Drifting longlines,119.5
2024,9,Palau,Others,12.8
2024,9,Papua New Guinea,Drifting longlines,19379
2024,9,Papua New Guinea,Others,1477.2
2024,9,Papua New Guinea,Tuna purse seines,3404
2024,9,Samoa,Drifting longlines,251.8
2024,9,Solomon Islands,Drifting longlines,15695.1
2024,9,Solomon Islands,Others,1049.5
2024,9,Solomon Islands,Tuna purse seines,25.1
2024,9,Tonga,Drifting longlines,2058
2024,9,Tonga,Others,93.3
2024,9,Tuvalu,Drifting longlines,8399.9
2024,9,Tuvalu,Tuna purse seines,118.2
2024,9,Vanuatu,Drifting longlines,4234.5
2024,9,Vanuatu,Others,54.5
2024,10,Fiji,Drifting longlines,5502.6
2024,10,Fiji,Others,248.4
2024,10,Fiji,Set longlines,4.1
2024,10,Kiribati,Drifting longlines,13812.5
2024,10,Kiribati,Others,1900.6
2024,10,Kiribati,Tuna purse seines,1404.5
2024,10,Marshall Islands,Drifting longlines,9280.8
2024,10,Marshall Islands,Others,0.7
2024,10,Marshall Islands,Tuna purse seines,53.8
2024,10,Micronesia,Drifting longlines,2872.5
2024,10,Micronesia,Others,5.3
2024,10,Micronesia,Tuna purse seines,686.2
2024,10,Nauru,Others,1.2
2024,10,Nauru,Tuna purse seines,187.3
2024,10,Palau,Drifting longlines,148.1
2024,10,Papua New Guinea,Drifting longlines,15660.9
2024,10,Papua New Guinea,Others,1413.1
2024,10,Papua New Guinea,Tuna purse seines,2671.1
2024,10,Samoa,Drifting longlines,360.3
2024,10,Solomon Islands,Drifting longlines,15142.5
2024,10,Solomon Islands,Others,685.5
2024,10,Solomon Islands,Set longlines,26.8
2024,10,Solomon Islands,Tuna purse seines,639.8
2024,10,Tonga,Drifting longlines,670.4
2024,10,Tonga,Others,69.7
2024,10,Tuvalu,Drifting longlines,10380.9
2024,10,Tuvalu,Tuna purse seines,35.6
2024,10,Vanuatu,Drifting longlines,12878.6
2024,10,Vanuatu,Others,1482
2024,11,Fiji,Drifting longlines,4035.3
2024,11,Fiji,Others,143.1
2024,11,Kiribati,Drifting longlines,17728.9
2024,11,Kiribati,Others,2062.2
2024,11,Kiribati,Tuna purse seines,2002.8
2024,11,Marshall Islands,Drifting longlines,8847.4
2024,11,Marshall Islands,Others,29.6
2024,11,Marshall Islands,Tuna purse seines,388.1
2024,11,Micronesia,Drifting longlines,4803.3
2024,11,Micronesia,Others,71.7
2024,11,Micronesia,Tuna purse seines,132.1
2024,11,Nauru,Tuna purse seines,151.8
2024,11,Palau,Drifting longlines,24.8
2024,11,Palau,Others,26.8
2024,11,Papua New Guinea,Drifting longlines,11733.8
2024,11,Papua New Guinea,Others,439.2
2024,11,Papua New Guinea,Tuna purse seines,1957.2
2024,11,Samoa,Drifting longlines,119.3
2024,11,Solomon Islands,Drifting longlines,6204.6
2024,11,Solomon Islands,Others,66.3
2024,11,Solomon Islands,Set longlines,6
2024,11,Solomon Islands,Tuna purse seines,429.2
2024,11,Tonga,Drifting longlines,1726
2024,11,Tonga,Others,12.5
2024,11,Tuvalu,Drifting longlines,5401.8
2024,11,Tuvalu,Tuna purse seines,22
2024,11,Vanuatu,Drifting longlines,25157.9
2024,11,Vanuatu,Others,3349.7
2024,12,Fiji,Drifting longlines,4652.5
2024,12,Fiji,Others,89.9
2024,12,Fiji,Set longlines,24.5
2024,12,Kiribati,Drifting longlines,15265.1
2024,12,Kiribati,Others,1969.6
2024,12,Kiribati,Tuna purse seines,1133.9
2024,12,Marshall Islands,Drifting longlines,7307
2024,12,Marshall Islands,Others,32.9
2024,12,Marshall Islands,Tuna purse seines,465.5
2024,12,Micronesia,Drifting longlines,5144.7
2024,12,Micronesia,Others,38.9
2024,12,Micronesia,Tuna purse seines,72.7
2024,12,Nauru,Tuna purse seines,664.8
2024,12,Palau,Drifting longlines,49
2024,12,Palau,Others,1.7
2024,12,Papua New Guinea,Drifting longlines,11639.9
2024,12,Papua New Guinea,Others,838
2024,12,Papua New Guinea,Set longlines,0.7
2024,12,Papua New Guinea,Tuna purse seines,2910.6
2024,12,Samoa,Drifting longlines,409
2024,12,Samoa,Others,47.4
2024,12,Solomon Islands,Drifting longlines,5763.7
2024,12,Solomon Islands,Others,10.8
2024,12,Solomon Islands,Tuna purse seines,244.8
2024,12,Tokelau,Drifting longlines,6.4
2024,12,Tonga,Drifting longlines,1790.6
2024,12,Tuvalu,Drifting longlines,620.3
2024,12,Tuvalu,Others,10.5
2024,12,Tuvalu,Tuna purse seines,53.5
2024,12,Vanuatu,Drifting longlines,24183.7
2024,12,Vanuatu,Others,3489.9
2025,1,Fiji,Drifting longlines,4894.3
2025,1,Fiji,Others,11.3
2025,1,Kiribati,Drifting longlines,19301.2
2025,1,Kiribati,Others,2639.3
2025,1,Kiribati,Tuna purse seines,984.3
2025,1,Marshall Islands,Drifting longlines,7337.3
2025,1,Marshall Islands,Others,38.9
2025,1,Marshall Islands,Tuna purse seines,258.8
2025,1,Micronesia,Drifting longlines,7532.4
2025,1,Micronesia,Others,119.1
2025,1,Micronesia,Tuna purse seines,219
2025,1,Nauru,Tuna purse seines,344.4
2025,1,Palau,Others,10.9
2025,1,Papua New Guinea,Drifting longlines,9577.2
2025,1,Papua New Guinea,Others,1042.4
2025,1,Papua New Guinea,Tuna purse seines,2250.6
2025,1,Samoa,Drifting longlines,623
2025,1,Samoa,Others,73
2025,1,Solomon Islands,Drifting longlines,5814
2025,1,Solomon Islands,Others,53.1
2025,1,Solomon Islands,Tuna purse seines,210.1
2025,1,Tokelau,Tuna purse seines,2.3
2025,1,Tonga,Drifting longlines,1423.4
2025,1,Tuvalu,Drifting longlines,144.2
2025,1,Tuvalu,Tuna purse seines,308.7
2025,1,Vanuatu,Drifting longlines,14053.8
2025,1,Vanuatu,Others,2737.2
2025,2,Fiji,Drifting longlines,3614.1
2025,2,Fiji,Others,22.8
2025,2,Kiribati,Drifting longlines,15976.6
2025,2,Kiribati,Others,1799.7
2025,2,Kiribati,Tuna purse seines,579.7
2025,2,Marshall Islands,Drifting longlines,7549.1
2025,2,Marshall Islands,Others,599.9
2025,2,Marshall Islands,Tuna purse seines,269.7
2025,2,Micronesia,Drifting longlines,6942.6
2025,2,Micronesia,Others,190.8
2025,2,Micronesia,Tuna purse seines,81.1
2025,2,Nauru,Tuna purse seines,503.5
2025,2,Palau,Others,26
2025,2,Palau,Tuna purse seines,1.5
2025,2,Papua New Guinea,Drifting longlines,12321.7
2025,2,Papua New Guinea,Others,1264.3
2025,2,Papua New Guinea,Tuna purse seines,2991
2025,2,Samoa,Drifting longlines,489.4
2025,2,Samoa,Others,1.1
2025,2,Solomon Islands,Drifting longlines,7268.1
2025,2,Solomon Islands,Others,21.1
2025,2,Solomon Islands,Tuna purse seines,186.4
2025,2,Tokelau,Drifting longlines,1.2
2025,2,Tokelau,Tuna purse seines,2.1
2025,2,Tonga,Drifting longlines,1120.4
2025,2,Tuvalu,Drifting longlines,23.9
2025,2,Tuvalu,Others,150.6
2025,2,Tuvalu,Tuna purse seines,176.9
2025,2,Vanuatu,Drifting longlines,8163.8
2025,2,Vanuatu,Others,1971
2025,3,Fiji,Drifting longlines,5886.4
2025,3,Fiji,Others,321.9
2025,3,Fiji,Set longlines,36
2025,3,Kiribati,Drifting longlines,26584.3
2025,3,Kiribati,Others,2247.4
2025,3,Kiribati,Tuna purse seines,1079.2
2025,3,Marshall Islands,Drifting longlines,7856.1
2025,3,Marshall Islands,Others,534.1
2025,3,Marshall Islands,Tuna purse seines,964.8
2025,3,Micronesia,Drifting longlines,8331.8
2025,3,Micronesia,Others,396.8
2025,3,Micronesia,Tuna purse seines,414.1
2025,3,Nauru,Others,2.9
2025,3,Nauru,Tuna purse seines,407
2025,3,Palau,Drifting longlines,16.3
2025,3,Palau,Set longlines,16.3
2025,3,Papua New Guinea,Drifting longlines,9544.2
2025,3,Papua New Guinea,Others,750.1
2025,3,Papua New Guinea,Tuna purse seines,3150.4
2025,3,Samoa,Drifting longlines,98.1
2025,3,Samoa,Tuna purse seines,13
2025,3,Solomon Islands,Drifting longlines,7905.9
2025,3,Solomon Islands,Others,4.4
2025,3,Solomon Islands,Tuna purse seines,156.8
2025,3,Tokelau,Drifting longlines,41.5
2025,3,Tonga,Drifting longlines,1251.9
2025,3,Tonga,Tuna purse seines,6.7
2025,3,Tuvalu,Tuna purse seines,63.5
2025,3,Vanuatu,Drifting longlines,5089.6
2025,3,Vanuatu,Others,898.1
2025,4,Fiji,Drifting longlines,5890
2025,4,Fiji,Others,335.2
2025,4,Kiribati,Drifting longlines,28110.8
2025,4,Kiribati,Others,2200.7
2025,4,Kiribati,Tuna purse seines,1494.1
2025,4,Marshall Islands,Drifting longlines,8088.6
2025,4,Marshall Islands,Others,58.8
2025,4,Marshall Islands,Tuna purse seines,1440.3
2025,4,Micronesia,Drifting longlines,5684.4
2025,4,Micronesia,Others,144.2
2025,4,Micronesia,Tuna purse seines,394.9
2025,4,Nauru,Tuna purse seines,180.7
2025,4,Palau,Others,12.5
2025,4,Papua New Guinea,Drifting longlines,12808.7
2025,4,Papua New Guinea,Others,383.5
2025,4,Papua New Guinea,Tuna purse seines,2535.1
2025,4,Samoa,Drifting longlines,92.5
2025,4,Samoa,Tuna purse seines,83.4
2025,4,Solomon Islands,Drifting longlines,9230.8
2025,4,Solomon Islands,Others,12.6
2025,4,Solomon Islands,Tuna purse seines,210
2025,4,Tokelau,Drifting longlines,11.6
2025,4,Tonga,Drifting longlines,545.6
2025,4,Tuvalu,Drifting longlines,25.4
2025,4,Tuvalu,Tuna purse seines,107.9
2025,4,Vanuatu,Drifting longlines,5485.6
2025,4,Vanuatu,Others,916.6
2025,5,Fiji,Drifting longlines,6458.8
2025,5,Fiji,Others,508.8
2025,5,Fiji,Set longlines,13.8
2025,5,Kiribati,Drifting longlines,22393.8
2025,5,Kiribati,Others,2352.6
2025,5,Kiribati,Tuna purse seines,1260.2
2025,5,Marshall Islands,Drifting longlines,9450.5
2025,5,Marshall Islands,Others,205.6
2025,5,Marshall Islands,Tuna purse seines,1483.9
2025,5,Micronesia,Drifting longlines,6494.5
2025,5,Micronesia,Others,52.1
2025,5,Micronesia,Tuna purse seines,546
2025,5,Nauru,Tuna purse seines,28.5
2025,5,Palau,Drifting longlines,28.8
2025,5,Palau,Others,171.1
2025,5,Papua New Guinea,Drifting longlines,14082.7
2025,5,Papua New Guinea,Others,1097.9
2025,5,Papua New Guinea,Tuna purse seines,2283.5
2025,5,Samoa,Drifting longlines,113.7
2025,5,Samoa,Others,26.9
2025,5,Solomon Islands,Drifting longlines,10623.4
2025,5,Solomon Islands,Others,246.6
2025,5,Solomon Islands,Tuna purse seines,71.9
2025,5,Tokelau,Drifting longlines,10.6
2025,5,Tonga,Drifting longlines,1054.6
2025,5,Tuvalu,Drifting longlines,78.9
2025,5,Tuvalu,Tuna purse seines,6.7
2025,5,Vanuatu,Drifting longlines,6979.7
2025,5,Vanuatu,Others,952.9
2025,6,Fiji,Drifting longlines,6606.6
2025,6,Fiji,Others,459
2025,6,Fiji,Set longlines,28.9
2025,6,Kiribati,Drifting longlines,27652
2025,6,Kiribati,Others,2957
2025,6,Kiribati,Tuna purse seines,1973.3
2025,6,Marshall Islands,Drifting longlines,8450.6
2025,6,Marshall Islands,Others,227
2025,6,Marshall Islands,Tuna purse seines,1342.9
2025,6,Micronesia,Drifting longlines,2365.3
2025,6,Micronesia,Others,523.7
2025,6,Micronesia,Tuna purse seines,465.5
2025,6,Nauru,Tuna purse seines,134.3
2025,6,Palau,Drifting longlines,7.9
2025,6,Palau,Others,96.9
2025,6,Palau,Tuna purse seines,21.9
2025,6,Papua New Guinea,Drifting longlines,16693.5
2025,6,Papua New Guinea,Others,1253
2025,6,Papua New Guinea,Tuna purse seines,3008.8
2025,6,Samoa,Drifting longlines,182.6
2025,6,Solomon Islands,Drifting longlines,13264.4
2025,6,Solomon Islands,Others,1115.1
2025,6,Tokelau,Drifting longlines,56.3
2025,6,Tokelau,Others,2.9
2025,6,Tonga,Drifting longlines,1877.7
2025,6,Tonga,Others,1.2
2025,6,Tuvalu,Drifting longlines,1059.2
2025,6,Tuvalu,Tuna purse seines,23.3
2025,6,Vanuatu,Drifting longlines,10324.3
2025,6,Vanuatu,Others,1920.9
2025,7,Fiji,Drifting longlines,7175.1
2025,7,Fiji,Others,909.4
2025,7,Fiji,Set longlines,19.4
2025,7,Kiribati,Drifting longlines,25152.7
2025,7,Kiribati,Others,2322.4
2025,7,Kiribati,Tuna purse seines,1554.9
2025,7,Marshall Islands,Drifting longlines,10334.8
2025,7,Marshall Islands,Others,49.8
2025,7,Marshall Islands,Tuna purse seines,1081.3
2025,7,Micronesia,Drifting longlines,2300.3
2025,7,Micronesia,Others,249.5
2025,7,Micronesia,Tuna purse seines,1166
2025,7,Nauru,Tuna purse seines,133.9
2025,7,Palau,Drifting longlines,1.8
2025,7,Palau,Others,67
2025,7,Palau,Set longlines,9.1
2025,7,Palau,Tuna purse seines,23.6
2025,7,Papua New Guinea,Drifting longlines,18040.6
2025,7,Papua New Guinea,Others,1314.2
2025,7,Papua New Guinea,Tuna purse seines,2802.3
2025,7,Samoa,Drifting longlines,146.6
2025,7,Solomon Islands,Drifting longlines,12768.8
2025,7,Solomon Islands,Others,983
2025,7,Solomon Islands,Set longlines,8.2
2025,7,Solomon Islands,Tuna purse seines,93.5
2025,7,Tokelau,Drifting longlines,79.3
2025,7,Tokelau,Others,0.4
2025,7,Tonga,Drifting longlines,1646
2025,7,Tuvalu,Drifting longlines,5931
2025,7,Tuvalu,Others,42.5
