,year,month,Vessel Type,Country,CO2eq,Vessel
8728,2019,6,Cargo,Micronesia,146508.0,826
8729,2019,6,Cargo,Nauru,1062.0,18
8730,2019,6,Cargo,Niue,1135.0,9
8731,2019,6,Cargo,Palau,39466.0,410
8732,2019,6,Cargo,Papua New Guinea,388607.0,1196
8733,2019,6,Cargo,Samoa,823.0,18
8734,2019,6,Cargo,Solomon Islands,18539.0,160
8735,2019,6,Cargo,Tokelau,383.0,9
8736,2019,6,Cargo,Tonga,2355.0,22
8737,2019,6,Cargo,Tuvalu,961.0,13
8738,2019,6,Cargo,Vanuatu,3723.0,35
8739,2019,6,Fishing,Cook Islands,1911.0,54
8740,2019,6,Fishing,Fiji,827.0,122
8741,2019,6,Fishing,Kiribati,12395.0,252
8742,2019,6,Fishing,Marshall Islands,4137.0,148
8743,2019,6,Fishing,Micronesia,7675.0,217
8744,2019,6,Fishing,Nauru,2610.0,84
8745,2019,6,Fishing,Niue,104.0,5
8746,2019,6,Fishing,Palau,684.0,46
8747,2019,6,Fishing,Papua New Guinea,10865.0,220
8748,2019,6,Fishing,Samoa,171.0,53
8749,2019,6,Fishing,Solomon Islands,2800.0,158
8750,2019,6,Fishing,Tokelau,213.0,25
8751,2019,6,Fishing,Tonga,255.0,19
8752,2019,6,Fishing,Tuvalu,601.0,36
8753,2019,6,Fishing,Vanuatu,641.0,58
8754,2019,6,Others,Cook Islands,2458.0,64
8755,2019,6,Others,Fiji,3808.0,90
8756,2019,6,Others,Kiribati,1411.0,75
8757,2019,6,Others,Marshall Islands,379.0,24
8758,2019,6,Others,Micronesia,2784.0,68
8759,2019,6,Others,Nauru,292.0,9
8760,2019,6,Others,Niue,995.0,41
8761,2019,6,Others,Palau,586.0,13
8762,2019,6,Others,Papua New Guinea,5707.0,132
8763,2019,6,Others,Samoa,155.0,16
8764,2019,6,Others,Solomon Islands,833.0,51
8765,2019,6,Others,Tokelau,64.0,4
8766,2019,6,Others,Tonga,1822.0,58
8767,2019,6,Others,Tuvalu,106.0,35
8768,2019,6,Others,Vanuatu,679.0,17
8769,2019,6,Passenger,Cook Islands,195.0,2
8770,2019,6,Passenger,Fiji,5727.0,22
8771,2019,6,Passenger,Kiribati,19.0,2
8772,2019,6,Passenger,Micronesia,275.0,6
8773,2019,6,Passenger,Nauru,43.0,1
8774,2019,6,Passenger,Palau,44.0,2
8775,2019,6,Passenger,Papua New Guinea,2339.0,31
8776,2019,6,Passenger,Samoa,37.0,2
8777,2019,6,Passenger,Solomon Islands,101.0,3
8778,2019,6,Passenger,Tokelau,23.0,1
8779,2019,6,Passenger,Tonga,950.0,6
8780,2019,6,Passenger,Tuvalu,16.0,2
8781,2019,6,Passenger,Vanuatu,2391.0,7
8782,2019,6,Tanker,Cook Islands,2031.0,10
8783,2019,6,Tanker,Fiji,1874.0,15
8784,2019,6,Tanker,Kiribati,3450.0,21
8785,2019,6,Tanker,Marshall Islands,1463.0,12
8786,2019,6,Tanker,Micronesia,38961.0,108
8787,2019,6,Tanker,Nauru,710.0,10
8788,2019,6,Tanker,Niue,315.0,4
8789,2019,6,Tanker,Palau,5682.0,47
8790,2019,6,Tanker,Papua New Guinea,98275.0,167
8791,2019,6,Tanker,Samoa,215.0,5
8792,2019,6,Tanker,Solomon Islands,2750.0,26
8793,2019,6,Tanker,Tokelau,35.0,1
8794,2019,6,Tanker,Tonga,733.0,9
8795,2019,6,Tanker,Tuvalu,251.0,2
8796,2019,6,Tanker,Vanuatu,838.0,9
8797,2019,7,Cargo,Cook Islands,7726.0,38
8798,2019,7,Cargo,Fiji,6886.0,45
8799,2019,7,Cargo,Kiribati,12115.0,90
8800,2019,7,Cargo,Marshall Islands,11114.0,79
8801,2019,7,Cargo,Micronesia,149988.0,842
8802,2019,7,Cargo,Nauru,783.0,18
8803,2019,7,Cargo,Niue,1128.0,15
8804,2019,7,Cargo,Palau,36609.0,407
8805,2019,7,Cargo,Papua New Guinea,380766.0,1172
8806,2019,7,Cargo,Samoa,1545.0,20
8807,2019,7,Cargo,Solomon Islands,19068.0,164
8808,2019,7,Cargo,Tokelau,493.0,11
8809,2019,7,Cargo,Tonga,2514.0,21
8810,2019,7,Cargo,Tuvalu,1176.0,17
8811,2019,7,Cargo,Vanuatu,3994.0,36
8812,2019,7,Fishing,Cook Islands,1895.0,52
8813,2019,7,Fishing,Fiji,894.0,129
8814,2019,7,Fishing,Kiribati,17071.0,276
8815,2019,7,Fishing,Marshall Islands,4280.0,136
8816,2019,7,Fishing,Micronesia,11512.0,249
8817,2019,7,Fishing,Nauru,2785.0,90
8818,2019,7,Fishing,Niue,46.0,8
8819,2019,7,Fishing,Palau,401.0,30
8820,2019,7,Fishing,Papua New Guinea,12908.0,229
8821,2019,7,Fishing,Samoa,194.0,70
8822,2019,7,Fishing,Solomon Islands,2683.0,140
8823,2019,7,Fishing,Tokelau,355.0,33
8824,2019,7,Fishing,Tonga,297.0,20
8825,2019,7,Fishing,Tuvalu,1665.0,129
8826,2019,7,Fishing,Vanuatu,672.0,71
8827,2019,7,Others,Cook Islands,2792.0,64
8828,2019,7,Others,Fiji,5059.0,111
8829,2019,7,Others,Kiribati,881.0,70
8830,2019,7,Others,Marshall Islands,354.0,25
8831,2019,7,Others,Micronesia,3779.0,82
8832,2019,7,Others,Nauru,56.0,15
8833,2019,7,Others,Niue,509.0,23
8834,2019,7,Others,Palau,236.0,15
8835,2019,7,Others,Papua New Guinea,7855.0,161
8836,2019,7,Others,Samoa,220.0,30
8837,2019,7,Others,Solomon Islands,1411.0,53
8838,2019,7,Others,Tokelau,153.0,5
8839,2019,7,Others,Tonga,987.0,34
8840,2019,7,Others,Tuvalu,166.0,53
8841,2019,7,Others,Vanuatu,1812.0,55
8842,2019,7,Passenger,Cook Islands,626.0,2
8843,2019,7,Passenger,Fiji,3166.0,25
8844,2019,7,Passenger,Kiribati,51.0,4
8845,2019,7,Passenger,Micronesia,390.0,6
8846,2019,7,Passenger,Nauru,15.0,1
8847,2019,7,Passenger,Niue,177.0,1
8848,2019,7,Passenger,Palau,16.0,1
8849,2019,7,Passenger,Papua New Guinea,2530.0,30
8850,2019,7,Passenger,Samoa,60.0,3
8851,2019,7,Passenger,Solomon Islands,149.0,4
8852,2019,7,Passenger,Tokelau,17.0,1
8853,2019,7,Passenger,Tonga,478.0,6
8854,2019,7,Passenger,Vanuatu,2221.0,8
8855,2019,7,Tanker,Cook Islands,770.0,8
8856,2019,7,Tanker,Fiji,1505.0,13
8857,2019,7,Tanker,Kiribati,2972.0,16
8858,2019,7,Tanker,Marshall Islands,1602.0,12
8859,2019,7,Tanker,Micronesia,42532.0,119
8860,2019,7,Tanker,Nauru,497.0,11
8861,2019,7,Tanker,Niue,177.0,3
8862,2019,7,Tanker,Palau,6209.0,51
8863,2019,7,Tanker,Papua New Guinea,104084.0,173
8864,2019,7,Tanker,Samoa,131.0,2
8865,2019,7,Tanker,Solomon Islands,3762.0,27
8866,2019,7,Tanker,Tokelau,129.0,1
8867,2019,7,Tanker,Tonga,410.0,5
8868,2019,7,Tanker,Tuvalu,433.0,5
8869,2019,7,Tanker,Vanuatu,692.0,8
8870,2019,8,Cargo,Cook Islands,7234.0,40
8871,2019,8,Cargo,Fiji,7584.0,47
8872,2019,8,Cargo,Kiribati,12854.0,98
8873,2019,8,Cargo,Marshall Islands,10289.0,70
8874,2019,8,Cargo,Micronesia,138026.0,808
8875,2019,8,Cargo,Nauru,1077.0,22
8876,2019,8,Cargo,Niue,1133.0,14
8877,2019,8,Cargo,Palau,39153.0,420
8878,2019,8,Cargo,Papua New Guinea,368722.0,1119
8879,2019,8,Cargo,Samoa,1136.0,18
8880,2019,8,Cargo,Solomon Islands,18375.0,152
8881,2019,8,Cargo,Tokelau,795.0,8
8882,2019,8,Cargo,Tonga,2338.0,24
8883,2019,8,Cargo,Tuvalu,1581.0,19
8884,2019,8,Cargo,Vanuatu,3647.0,36
8885,2019,8,Fishing,Cook Islands,2498.0,67
8886,2019,8,Fishing,Fiji,1112.0,160
8887,2019,8,Fishing,Kiribati,10282.0,239
8888,2019,8,Fishing,Marshall Islands,5426.0,161
8889,2019,8,Fishing,Micronesia,17493.0,300
8890,2019,8,Fishing,Nauru,3516.0,101
8891,2019,8,Fishing,Niue,94.0,10
8892,2019,8,Fishing,Palau,631.0,51
8893,2019,8,Fishing,Papua New Guinea,7861.0,190
8894,2019,8,Fishing,Samoa,220.0,82
8895,2019,8,Fishing,Solomon Islands,2629.0,130
8896,2019,8,Fishing,Tokelau,544.0,54
8897,2019,8,Fishing,Tonga,286.0,23
8898,2019,8,Fishing,Tuvalu,3346.0,112
8899,2019,8,Fishing,Vanuatu,646.0,57
8900,2019,8,Others,Cook Islands,4095.0,85
8901,2019,8,Others,Fiji,4737.0,139
8902,2019,8,Others,Kiribati,1747.0,70
8903,2019,8,Others,Marshall Islands,764.0,32
8904,2019,8,Others,Micronesia,4824.0,67
8905,2019,8,Others,Nauru,298.0,10
8906,2019,8,Others,Niue,1332.0,48
8907,2019,8,Others,Palau,1354.0,17
8908,2019,8,Others,Papua New Guinea,11215.0,149
8909,2019,8,Others,Samoa,375.0,47
8910,2019,8,Others,Solomon Islands,917.0,77
8911,2019,8,Others,Tokelau,214.0,8
8912,2019,8,Others,Tonga,1871.0,63
8913,2019,8,Others,Tuvalu,393.0,29
8914,2019,8,Others,Vanuatu,1388.0,38
8915,2019,8,Passenger,Cook Islands,1219.0,3
8916,2019,8,Passenger,Fiji,1897.0,26
8917,2019,8,Passenger,Kiribati,22.0,2
8918,2019,8,Passenger,Micronesia,43.0,1
8919,2019,8,Passenger,Niue,12.0,1
8920,2019,8,Passenger,Papua New Guinea,2867.0,28
8921,2019,8,Passenger,Samoa,50.0,2
8922,2019,8,Passenger,Solomon Islands,99.0,3
8923,2019,8,Passenger,Tokelau,15.0,1
8924,2019,8,Passenger,Tonga,268.0,5
8925,2019,8,Passenger,Vanuatu,1612.0,7
8926,2019,8,Tanker,Cook Islands,2114.0,9
8927,2019,8,Tanker,Fiji,1950.0,14
8928,2019,8,Tanker,Kiribati,3280.0,19
8929,2019,8,Tanker,Marshall Islands,1291.0,14
8930,2019,8,Tanker,Micronesia,41051.0,110
8931,2019,8,Tanker,Nauru,932.0,11
8932,2019,8,Tanker,Niue,292.0,4
8933,2019,8,Tanker,Palau,7675.0,52
8934,2019,8,Tanker,Papua New Guinea,94961.0,166
8935,2019,8,Tanker,Samoa,237.0,4
8936,2019,8,Tanker,Solomon Islands,3062.0,27
8937,2019,8,Tanker,Tonga,521.0,7
8938,2019,8,Tanker,Tuvalu,138.0,1
8939,2019,8,Tanker,Vanuatu,941.0,8
8940,2019,9,Cargo,Cook Islands,6006.0,36
8941,2019,9,Cargo,Fiji,5849.0,37
8942,2019,9,Cargo,Kiribati,14351.0,99
8943,2019,9,Cargo,Marshall Islands,7859.0,72
8944,2019,9,Cargo,Micronesia,129380.0,774
8945,2019,9,Cargo,Nauru,835.0,23
8946,2019,9,Cargo,Niue,1033.0,13
8947,2019,9,Cargo,Palau,40444.0,415
8948,2019,9,Cargo,Papua New Guinea,355357.0,1111
8949,2019,9,Cargo,Samoa,1887.0,17
8950,2019,9,Cargo,Solomon Islands,17958.0,160
8951,2019,9,Cargo,Tokelau,351.0,9
8952,2019,9,Cargo,Tonga,2518.0,21
8953,2019,9,Cargo,Tuvalu,1417.0,24
8954,2019,9,Cargo,Vanuatu,3483.0,35
8955,2019,9,Fishing,Cook Islands,2450.0,84
8956,2019,9,Fishing,Fiji,904.0,150
8957,2019,9,Fishing,Kiribati,12001.0,266
8958,2019,9,Fishing,Marshall Islands,4293.0,136
8959,2019,9,Fishing,Micronesia,10780.0,265
8960,2019,9,Fishing,Nauru,1355.0,52
8961,2019,9,Fishing,Niue,63.0,12
8962,2019,9,Fishing,Palau,643.0,46
8963,2019,9,Fishing,Papua New Guinea,10760.0,203
8964,2019,9,Fishing,Samoa,177.0,68
8965,2019,9,Fishing,Solomon Islands,2361.0,141
8966,2019,9,Fishing,Tokelau,490.0,53
8967,2019,9,Fishing,Tonga,356.0,34
8968,2019,9,Fishing,Tuvalu,3429.0,138
8969,2019,9,Fishing,Vanuatu,713.0,69
8970,2019,9,Others,Cook Islands,2779.0,78
8971,2019,9,Others,Fiji,4785.0,164
8972,2019,9,Others,Kiribati,855.0,64
8973,2019,9,Others,Marshall Islands,859.0,40
8974,2019,9,Others,Micronesia,2253.0,81
8975,2019,9,Others,Nauru,70.0,8
8976,2019,9,Others,Niue,1020.0,39
8977,2019,9,Others,Palau,626.0,17
8978,2019,9,Others,Papua New Guinea,6097.0,158
8979,2019,9,Others,Samoa,289.0,35
8980,2019,9,Others,Solomon Islands,1177.0,71
8981,2019,9,Others,Tokelau,141.0,6
8982,2019,9,Others,Tonga,2681.0,86
8983,2019,9,Others,Tuvalu,130.0,41
8984,2019,9,Others,Vanuatu,1303.0,45
8985,2019,9,Passenger,Cook Islands,2194.0,3
8986,2019,9,Passenger,Fiji,2973.0,27
8987,2019,9,Passenger,Kiribati,4215.0,5
8988,2019,9,Passenger,Micronesia,395.0,3
8989,2019,9,Passenger,Niue,169.0,1
8990,2019,9,Passenger,Palau,62.0,3
8991,2019,9,Passenger,Papua New Guinea,3595.0,29
8992,2019,9,Passenger,Samoa,189.0,3
8993,2019,9,Passenger,Solomon Islands,696.0,6
8994,2019,9,Passenger,Tokelau,390.0,2
8995,2019,9,Passenger,Tonga,872.0,7
8996,2019,9,Passenger,Vanuatu,1427.0,8
8997,2019,9,Tanker,Cook Islands,1443.0,12
8998,2019,9,Tanker,Fiji,1979.0,16
8999,2019,9,Tanker,Kiribati,4212.0,23
9000,2019,9,Tanker,Marshall Islands,1151.0,11
9001,2019,9,Tanker,Micronesia,39734.0,113
9002,2019,9,Tanker,Nauru,478.0,9
9003,2019,9,Tanker,Niue,414.0,5
9004,2019,9,Tanker,Palau,9180.0,62
9005,2019,9,Tanker,Papua New Guinea,98967.0,171
9006,2019,9,Tanker,Samoa,148.0,3
9007,2019,9,Tanker,Solomon Islands,3673.0,33
9008,2019,9,Tanker,Tokelau,167.0,3
9009,2019,9,Tanker,Tonga,624.0,8
9010,2019,9,Tanker,Tuvalu,201.0,3
9011,2019,9,Tanker,Vanuatu,661.0,8
9012,2019,10,Cargo,Cook Islands,7645.0,35
9013,2019,10,Cargo,Fiji,6945.0,45
9014,2019,10,Cargo,Kiribati,14526.0,102
9015,2019,10,Cargo,Marshall Islands,11870.0,83
9016,2019,10,Cargo,Micronesia,147287.0,845
9017,2019,10,Cargo,Nauru,1607.0,34
9018,2019,10,Cargo,Niue,1043.0,18
9019,2019,10,Cargo,Palau,39022.0,398
9020,2019,10,Cargo,Papua New Guinea,387838.0,1139
9021,2019,10,Cargo,Samoa,1798.0,18
9022,2019,10,Cargo,Solomon Islands,18913.0,164
9023,2019,10,Cargo,Tokelau,335.0,8
9024,2019,10,Cargo,Tonga,2446.0,23
9025,2019,10,Cargo,Tuvalu,1596.0,26
9026,2019,10,Cargo,Vanuatu,3274.0,32
9027,2019,10,Fishing,Cook Islands,1514.0,62
9028,2019,10,Fishing,Fiji,896.0,133
9029,2019,10,Fishing,Kiribati,17944.0,291
9030,2019,10,Fishing,Marshall Islands,3863.0,129
9031,2019,10,Fishing,Micronesia,12442.0,244
9032,2019,10,Fishing,Nauru,1419.0,66
9033,2019,10,Fishing,Niue,68.0,5
9034,2019,10,Fishing,Palau,622.0,37
9035,2019,10,Fishing,Papua New Guinea,5752.0,137
9036,2019,10,Fishing,Samoa,268.0,53
9037,2019,10,Fishing,Solomon Islands,2478.0,123
9038,2019,10,Fishing,Tokelau,504.0,42
9039,2019,10,Fishing,Tonga,231.0,14
9040,2019,10,Fishing,Tuvalu,5690.0,189
9041,2019,10,Fishing,Vanuatu,1104.0,96
9042,2019,10,Others,Cook Islands,1801.0,75
9043,2019,10,Others,Fiji,6497.0,261
9044,2019,10,Others,Kiribati,1123.0,85
9045,2019,10,Others,Marshall Islands,939.0,50
9046,2019,10,Others,Micronesia,3839.0,100
9047,2019,10,Others,Nauru,209.0,11
9048,2019,10,Others,Niue,472.0,44
9049,2019,10,Others,Palau,906.0,29
9050,2019,10,Others,Papua New Guinea,8607.0,176
9051,2019,10,Others,Samoa,385.0,19
9052,2019,10,Others,Solomon Islands,1696.0,127
9053,2019,10,Others,Tokelau,125.0,7
9054,2019,10,Others,Tonga,2916.0,75
9055,2019,10,Others,Tuvalu,659.0,66
9056,2019,10,Others,Vanuatu,1451.0,51
9057,2019,10,Passenger,Cook Islands,3264.0,5
9058,2019,10,Passenger,Fiji,6991.0,27
9059,2019,10,Passenger,Kiribati,5426.0,6
9060,2019,10,Passenger,Marshall Islands,826.0,1
9061,2019,10,Passenger,Micronesia,646.0,3
9062,2019,10,Passenger,Niue,34.0,1
9063,2019,10,Passenger,Palau,20.0,3
9064,2019,10,Passenger,Papua New Guinea,5228.0,35
9065,2019,10,Passenger,Samoa,213.0,3
9066,2019,10,Passenger,Solomon Islands,231.0,5
9067,2019,10,Passenger,Tokelau,320.0,2
9068,2019,10,Passenger,Tonga,5141.0,10
9069,2019,10,Passenger,Tuvalu,0.0,1
9070,2019,10,Passenger,Vanuatu,3932.0,11
9071,2019,10,Tanker,Cook Islands,835.0,7
9072,2019,10,Tanker,Fiji,1800.0,13
9073,2019,10,Tanker,Kiribati,4108.0,23
9074,2019,10,Tanker,Marshall Islands,2635.0,19
9075,2019,10,Tanker,Micronesia,43273.0,112
9076,2019,10,Tanker,Nauru,408.0,11
9077,2019,10,Tanker,Niue,108.0,2
9078,2019,10,Tanker,Palau,6307.0,54
9079,2019,10,Tanker,Papua New Guinea,101362.0,171
9080,2019,10,Tanker,Samoa,59.0,2
9081,2019,10,Tanker,Solomon Islands,3107.0,26
9082,2019,10,Tanker,Tokelau,121.0,1
9083,2019,10,Tanker,Tonga,466.0,7
9084,2019,10,Tanker,Tuvalu,390.0,4
9085,2019,10,Tanker,Vanuatu,771.0,8
9086,2019,11,Cargo,Cook Islands,7430.0,39
9087,2019,11,Cargo,Fiji,8412.0,46
9088,2019,11,Cargo,Kiribati,12952.0,100
9089,2019,11,Cargo,Marshall Islands,8681.0,81
9090,2019,11,Cargo,Micronesia,140505.0,852
9091,2019,11,Cargo,Nauru,1240.0,25
9092,2019,11,Cargo,Niue,1037.0,12
9093,2019,11,Cargo,Palau,36513.0,397
9094,2019,11,Cargo,Papua New Guinea,382276.0,1174
9095,2019,11,Cargo,Samoa,1120.0,16
9096,2019,11,Cargo,Solomon Islands,19651.0,175
9097,2019,11,Cargo,Tokelau,644.0,8
9098,2019,11,Cargo,Tonga,2124.0,19
9099,2019,11,Cargo,Tuvalu,2646.0,35
9100,2019,11,Cargo,Vanuatu,3063.0,31
9101,2019,11,Fishing,Cook Islands,742.0,33
9102,2019,11,Fishing,Fiji,738.0,118
9103,2019,11,Fishing,Kiribati,16921.0,283
9104,2019,11,Fishing,Marshall Islands,3809.0,140
9105,2019,11,Fishing,Micronesia,10403.0,254
9106,2019,11,Fishing,Nauru,4959.0,128
9107,2019,11,Fishing,Niue,88.0,7
9108,2019,11,Fishing,Palau,420.0,35
9109,2019,11,Fishing,Papua New Guinea,6159.0,135
9110,2019,11,Fishing,Samoa,156.0,47
9111,2019,11,Fishing,Solomon Islands,3273.0,146
9112,2019,11,Fishing,Tokelau,486.0,30
9113,2019,11,Fishing,Tonga,249.0,15
9114,2019,11,Fishing,Tuvalu,7072.0,211
9115,2019,11,Fishing,Vanuatu,1386.0,92
9116,2019,11,Others,Cook Islands,946.0,35
9117,2019,11,Others,Fiji,2914.0,147
9118,2019,11,Others,Kiribati,1026.0,69
9119,2019,11,Others,Marshall Islands,748.0,47
9120,2019,11,Others,Micronesia,3970.0,79
9121,2019,11,Others,Nauru,221.0,11
9122,2019,11,Others,Niue,202.0,9
9123,2019,11,Others,Palau,228.0,15
9124,2019,11,Others,Papua New Guinea,5100.0,127
9125,2019,11,Others,Samoa,219.0,15
9126,2019,11,Others,Solomon Islands,1654.0,39
9127,2019,11,Others,Tokelau,227.0,7
9128,2019,11,Others,Tonga,1317.0,47
9129,2019,11,Others,Tuvalu,87.0,45
9130,2019,11,Others,Vanuatu,885.0,28
9131,2019,11,Passenger,Cook Islands,1617.0,5
9132,2019,11,Passenger,Fiji,9420.0,28
9133,2019,11,Passenger,Kiribati,406.0,3
9134,2019,11,Passenger,Micronesia,125.0,3
9135,2019,11,Passenger,Niue,447.0,2
9136,2019,11,Passenger,Palau,681.0,4
9137,2019,11,Passenger,Papua New Guinea,3528.0,33
9138,2019,11,Passenger,Samoa,414.0,5
9139,2019,11,Passenger,Solomon Islands,66.0,5
9140,2019,11,Passenger,Tokelau,28.0,1
9141,2019,11,Passenger,Tonga,1525.0,9
9142,2019,11,Passenger,Vanuatu,5474.0,15
9143,2019,11,Tanker,Cook Islands,1369.0,9
9144,2019,11,Tanker,Fiji,1863.0,14
9145,2019,11,Tanker,Kiribati,4187.0,21
9146,2019,11,Tanker,Marshall Islands,3012.0,16
9147,2019,11,Tanker,Micronesia,44180.0,123
9148,2019,11,Tanker,Nauru,1007.0,11
9149,2019,11,Tanker,Niue,347.0,4
9150,2019,11,Tanker,Palau,8693.0,65
9151,2019,11,Tanker,Papua New Guinea,108344.0,186
9152,2019,11,Tanker,Samoa,197.0,4
9153,2019,11,Tanker,Solomon Islands,2956.0,26
9154,2019,11,Tanker,Tokelau,149.0,1
9155,2019,11,Tanker,Tonga,592.0,8
9156,2019,11,Tanker,Tuvalu,330.0,5
9157,2019,11,Tanker,Vanuatu,818.0,9
9158,2019,12,Cargo,Cook Islands,9469.0,44
9159,2019,12,Cargo,Fiji,8853.0,48
9160,2019,12,Cargo,Kiribati,16964.0,100
9161,2019,12,Cargo,Marshall Islands,9177.0,81
9162,2019,12,Cargo,Micronesia,142944.0,861
9163,2019,12,Cargo,Nauru,1525.0,24
9164,2019,12,Cargo,Niue,850.0,8
9165,2019,12,Cargo,Palau,39310.0,417
9166,2019,12,Cargo,Papua New Guinea,390569.0,1188
9167,2019,12,Cargo,Samoa,1856.0,20
9168,2019,12,Cargo,Solomon Islands,19824.0,167
9169,2019,12,Cargo,Tokelau,622.0,9
9170,2019,12,Cargo,Tonga,2553.0,20
9171,2019,12,Cargo,Tuvalu,3271.0,37
9172,2019,12,Cargo,Vanuatu,3942.0,34
9173,2019,12,Fishing,Cook Islands,892.0,30
9174,2019,12,Fishing,Fiji,915.0,156
9175,2019,12,Fishing,Kiribati,12921.0,244
9176,2019,12,Fishing,Marshall Islands,3076.0,137
9177,2019,12,Fishing,Micronesia,13736.0,301
9178,2019,12,Fishing,Nauru,2471.0,93
9179,2019,12,Fishing,Niue,142.0,14
9180,2019,12,Fishing,Palau,550.0,48
9181,2019,12,Fishing,Papua New Guinea,11342.0,217
9182,2019,12,Fishing,Samoa,212.0,38
9183,2019,12,Fishing,Solomon Islands,5340.0,200
9184,2019,12,Fishing,Tokelau,381.0,20
9185,2019,12,Fishing,Tonga,253.0,14
9186,2019,12,Fishing,Tuvalu,5045.0,164
9187,2019,12,Fishing,Vanuatu,1471.0,122
9188,2019,12,Others,Cook Islands,1225.0,33
9189,2019,12,Others,Fiji,2634.0,94
9190,2019,12,Others,Kiribati,2550.0,106
9191,2019,12,Others,Marshall Islands,493.0,40
9192,2019,12,Others,Micronesia,2232.0,77
9193,2019,12,Others,Nauru,72.0,5
9194,2019,12,Others,Niue,100.0,5
9195,2019,12,Others,Palau,860.0,36
9196,2019,12,Others,Papua New Guinea,3605.0,141
9197,2019,12,Others,Samoa,287.0,10
9198,2019,12,Others,Solomon Islands,2690.0,37
9199,2019,12,Others,Tokelau,382.0,12
9200,2019,12,Others,Tonga,536.0,24
9201,2019,12,Others,Tuvalu,890.0,44
9202,2019,12,Others,Vanuatu,1245.0,27
9203,2019,12,Passenger,Cook Islands,1949.0,4
9204,2019,12,Passenger,Fiji,5627.0,23
9205,2019,12,Passenger,Kiribati,71.0,2
9206,2019,12,Passenger,Micronesia,415.0,2
9207,2019,12,Passenger,Niue,824.0,3
9208,2019,12,Passenger,Palau,10.0,3
9209,2019,12,Passenger,Papua New Guinea,7739.0,39
9210,2019,12,Passenger,Samoa,41.0,2
9211,2019,12,Passenger,Solomon Islands,1364.0,5
9212,2019,12,Passenger,Tokelau,24.0,1
9213,2019,12,Passenger,Tonga,1324.0,7
9214,2019,12,Passenger,Vanuatu,7321.0,15
9215,2019,12,Tanker,Cook Islands,710.0,8
9216,2019,12,Tanker,Fiji,1527.0,14
9217,2019,12,Tanker,Kiribati,4085.0,21
9218,2019,12,Tanker,Marshall Islands,2193.0,18
9219,2019,12,Tanker,Micronesia,43869.0,135
9220,2019,12,Tanker,Nauru,602.0,8
9221,2019,12,Tanker,Niue,153.0,3
9222,2019,12,Tanker,Palau,7449.0,61
9223,2019,12,Tanker,Papua New Guinea,103302.0,183
9224,2019,12,Tanker,Samoa,101.0,3
9225,2019,12,Tanker,Solomon Islands,3978.0,38
9226,2019,12,Tanker,Tonga,409.0,6
9227,2019,12,Tanker,Tuvalu,305.0,7
9228,2019,12,Tanker,Vanuatu,989.0,12
9229,2020,1,Cargo,Cook Islands,8809.0,41
9230,2020,1,Cargo,Fiji,7870.0,46
9231,2020,1,Cargo,Kiribati,19890.0,113
9232,2020,1,Cargo,Marshall Islands,10362.0,87
9233,2020,1,Cargo,Micronesia,131528.0,802
9234,2020,1,Cargo,Nauru,1914.0,34
9235,2020,1,Cargo,Niue,1213.0,14
9236,2020,1,Cargo,Palau,34595.0,369
9237,2020,1,Cargo,Papua New Guinea,326382.0,1115
9238,2020,1,Cargo,Samoa,1237.0,15
9239,2020,1,Cargo,Solomon Islands,15879.0,166
9240,2020,1,Cargo,Tokelau,740.0,8
9241,2020,1,Cargo,Tonga,1686.0,17
9242,2020,1,Cargo,Tuvalu,2625.0,28
9243,2020,1,Cargo,Vanuatu,2538.0,29
9244,2020,1,Fishing,Cook Islands,626.0,31
9245,2020,1,Fishing,Fiji,1132.0,176
9246,2020,1,Fishing,Kiribati,14091.0,247
9247,2020,1,Fishing,Marshall Islands,3929.0,158
9248,2020,1,Fishing,Micronesia,7701.0,248
9249,2020,1,Fishing,Nauru,968.0,70
9250,2020,1,Fishing,Niue,132.0,10
9251,2020,1,Fishing,Palau,311.0,34
9252,2020,1,Fishing,Papua New Guinea,11393.0,169
9253,2020,1,Fishing,Samoa,124.0,51
9254,2020,1,Fishing,Solomon Islands,9137.0,254
9255,2020,1,Fishing,Tokelau,140.0,18
9256,2020,1,Fishing,Tonga,264.0,19
9257,2020,1,Fishing,Tuvalu,2141.0,91
9258,2020,1,Fishing,Vanuatu,1208.0,104
9259,2020,1,Others,Cook Islands,712.0,32
9260,2020,1,Others,Fiji,1152.0,55
9261,2020,1,Others,Kiribati,1435.0,71
9262,2020,1,Others,Marshall Islands,562.0,36
9263,2020,1,Others,Micronesia,1582.0,56
9264,2020,1,Others,Nauru,632.0,87
9265,2020,1,Others,Niue,68.0,6
9266,2020,1,Others,Palau,519.0,22
9267,2020,1,Others,Papua New Guinea,2643.0,116
9268,2020,1,Others,Samoa,119.0,8
9269,2020,1,Others,Solomon Islands,865.0,41
9270,2020,1,Others,Tokelau,231.0,4
9271,2020,1,Others,Tonga,109.0,14
9272,2020,1,Others,Tuvalu,386.0,50
9273,2020,1,Others,Vanuatu,191.0,12
9274,2020,1,Passenger,Cook Islands,921.0,6
9275,2020,1,Passenger,Fiji,7770.0,24
9276,2020,1,Passenger,Kiribati,1058.0,5
9277,2020,1,Passenger,Marshall Islands,618.0,1
9278,2020,1,Passenger,Micronesia,1776.0,3
9279,2020,1,Passenger,Niue,132.0,2
9280,2020,1,Passenger,Palau,205.0,3
